"Data Source","World Development Indicators",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Senegal","SEN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.1969985961914","32.2519989013672","32.3110008239746","32.3819999694824","32.476001739502","32.5999984741211","32.673999786377","32.7779998779297","32.9029998779297","33.0340003967285","33.1609992980957","33.25","33.3409996032715","33.431999206543","33.5169982910156","33.5929985046387","33.6380004882813","33.7099990844727","33.7849998474121","33.8660011291504","33.951000213623","34.0400009155273","34.1339988708496","34.2319984436035","34.3339996337891","34.4379997253418","34.4599990844727","34.4930000305176","34.5369987487793","34.5929985046387","33.2599983215332","33.5099983215332",
"Singapore","SGP","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8969993591309","47.4519996643066","48.0110015869141","48.5699996948242","49.2220001220703","50.0499992370605","50.6319999694824","51.132999420166","51.1769981384277","51.7299995422363","52.1590003967285","52.6300010681152","51.6619987487793","52.3849983215332","52.8470001220703","53.5460014343262","54.1920013427734","54.8079986572266","57.2599983215332","56.8870010375977","58.0800018310547","58.8300018310547","59.7980003356934","60.1290016174316","61.3580017089844","62.568000793457","62.5110015869141","62.1389999389648","62.0690002441406","62.2639999389648","59.9259986877441","59.4059982299805",
"Solomon Islands","SLB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2850036621094","84.1869964599609","83.8980026245117","83.8649978637695","83.6839981079102","83.5329971313477","83.5690002441406","83.6940002441406","83.7239990234375","83.822998046875","84.4069976806641","84.7870025634766","84.9860000610352","84.859001159668","84.7839965820313","84.6890029907227","84.5429992675781","84.3870010375977","84.2389984130859","84.4779968261719","84.3420028686523","84.0260009765625","83.9690017700195","83.9589996337891","83.9729995727539","83.9779968261719","83.9609985351563","83.9300003051758","83.8939971923828","83.8899993896484","83.0510025024414","83.056999206543",
"Sierra Leone","SLE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.7279968261719","64.6490020751953","64.5920028686523","64.5619964599609","64.5559997558594","64.5599975585938","64.5270004272461","64.5429992675781","64.5839996337891","64.6169967651367","64.6129989624023","64.6159973144531","64.6360015869141","64.6650009155273","65.9169998168945","64.9980010986328","64.0690002441406","63.1279983520508","62.1780014038086","61.2179985046387","60.2490005493164","59.2719993591309","58.2869987487793","57.2960014343262","56.2999992370605","56.4179992675781","56.5330009460449","56.6510009765625","56.7760009765625","56.9189987182617","56.2109985351563","56.0859985351563",
"El Salvador","SLV","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.8860015869141","39.0870018005371","39.7179985046387","41.4049987792969","42.8489990234375","41.1720008850098","40.0890007019043","40.189998626709","44.0050010681152","43.9529991149902","43.7299995422363","43.4970016479492","43.2700004577637","45.2669982910156","43.5449981689453","44.3409996032715","45.1310005187988","44.923999786377","45.1660003662109","45.4070014953613","45.6520004272461","45.3950004577637","46.1290016174316","47.359001159668","45.875","44.7970008850098","45.4440002441406","44.7290000915527","44.4739990234375","45.3520011901855","42.4459991455078","43.5789985656738",
"San Marino","SMR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7119998931885","21.6200008392334","21.5550003051758","21.5060005187988","21.4419994354248","21.3349990844727","21.201000213623","21.0699996948242","20.9400005340576","20.8279991149902","20.7469997406006","20.6340007781982","20.5729999542236","20.5499992370605","20.5429992675781","20.5450000762939","20.5","20.4589996337891","20.4349994659424","20.443000793457","20.488000869751","20.507999420166","20.5709991455078","20.6599998474121","20.7530002593994","20.8379993438721","20.9150009155273","20.9799995422363","21.0400009155273","21.1060009002686","20.8330001831055","20.9009990692139",
"Serbia","SRB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.1110000610352","49.5180015563965","49.7159996032715","49.7550010681152","49.5089988708496","49.1949996948242","48.7709999084473","48.3219985961914","48.1129989624023","48.7060012817383","48.3219985961914","47.931999206543","47.6020011901855","47.3810005187988","46.984001159668","44.5880012512207","42.5309982299805","42.8089981079102","43.2849998474121","41.2480010986328","38.9739990234375","37.9329986572266","38.2490005493164","40.4000015258789","43.7799987792969","43.423999786377","45.4059982299805","46.2550010681152","46.6539993286133","47.0620002746582","46.4830017089844","46.6180000305176",
"Sub-Saharan Africa (excluding high income)","SSA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.942854108631","62.9619401575436","62.9785180868218","63.0192990439637","63.0695445398671","63.2053208953481","63.3050424285228","63.3814342709558","63.4741496542622","63.570793832278","63.6664599797814","63.7325144163668","63.8335887903962","63.9352917677495","64.0236443207181","64.0940248433113","63.9827004155053","63.826279014663","63.6068494536133","63.247357399418","62.8773601930843","62.7060390425519","62.0691260451169","61.597664426349","61.4507324263933","61.4924240819185","61.4491593193795","61.4805521492733","61.4773246617995","61.5047379689282","59.663110138779","60.2198574547771",
"South Sudan","SSD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.5670013427734","71.5169982910156","71.5139999389648","71.5410003662109","71.5540008544922","71.4990005493164","71.4649963378906","71.4380035400391","71.4059982299805","71.3850021362305","71.3899993896484","71.3710021972656","71.3939971923828","71.447998046875","71.5080032348633","71.5579986572266","71.5869979858398","71.6149978637695","71.6490020751953","71.7040023803711","71.7939987182617","71.8280029296875","71.879997253418","71.9509963989258","72.0350036621094","72.1360015869141","72.2070007324219","72.2809982299805","72.3629989624023","72.4509963989258","69.2279968261719","70.4400024414063",
"Sub-Saharan Africa","SSF","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.942854108631","62.9619401575436","62.9785180868218","63.0192990439637","63.0695445398671","63.2053208953481","63.3050424285229","63.3814342709558","63.4741496542622","63.570793832278","63.6664599797814","63.7325144163668","63.8335887903962","63.9352917677495","64.023644320718","64.0940248433113","63.9827004155053","63.826279014663","63.6068494536133","63.247357399418","62.8773601930843","62.7060390425519","62.0691260451169","61.597664426349","61.4507324263933","61.4924240819185","61.4491593193795","61.4805521492733","61.4773246617995","61.5047379689282","59.663110138779","60.2198574547771",
"Small states","SST","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7493486110723","49.5649351233964","49.3649313112493","49.2090631477101","49.2122214319719","49.1568108876404","49.0523651824212","48.9476633679291","48.8849878080947","48.9158927335863","48.9748298977796","48.917017120994","48.9496856314525","49.2764407809703","49.7274462056968","50.0252259036023","50.3745631516623","50.5167411213345","50.8205946458166","50.8071006669237","50.7405181333186","50.7800394640164","51.0431954045462","51.5740132740586","51.624373884793","51.7937958546247","51.9645771476963","52.1029180787906","52.0722968576856","52.2319067506659","50.5366837000198","50.857762093889",
"Sao Tome and Principe","STP","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.701000213623","36.7649993896484","36.8330001831055","36.9160003662109","37.0219993591309","37.1529998779297","37.2630004882813","37.4020004272461","37.548999786377","37.685001373291","37.7980003356934","37.8660011291504","37.9179992675781","37.9339981079102","37.9189987182617","37.8720016479492","37.8839988708496","37.8810005187988","37.8720016479492","37.8569984436035","37.8440017700195","37.8339996337891","37.818000793457","37.8059997558594","37.8170013427734","37.8520011901855","37.9160003662109","37.9990005493164","38.1020011901855","38.2179985046387","36.7770004272461","37.1370010375977",
"Suriname","SUR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2540016174316","33.3390007019043","33.1669998168945","32.310001373291","32.4119987487793","32.2630004882813","32.3790016174316","32.5019989013672","32.6279983520508","32.7550010681152","33.4580001831055","34.1710014343262","34.8800010681152","35.5909996032715","36.3059997558594","37.0299987792969","37.757999420166","38.4930000305176","39.2330017089844","39.9749984741211","40.7179985046387","41.4630012512207","42.2080001831055","42.9550018310547","43.7029991149902","44.4529991149902","45.2039985656738","45.3440017700195","45.5880012512207","45.443000793457","42.6669998168945","43.4490013122559",
"Slovak Republic","SVK","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1920013427734","59.7039985656738","57.4329986572266","55.1269989013672","51.3629989624023","51.4930000305176","52.2789993286133","51.742000579834","51.1349983215332","51.6240005493164","52.2680015563965","52.8600006103516","52.3759994506836","52.6580009460449","52.5579986572266","51.3129997253418","50.7299995422363","50.6100006103516","51.0089988708496","50.3160018920898","50.818000793457","50.1679992675781","50.7050018310547","51.0509986877441","51.1020011901855","51.9669990539551","52.5699996948242","52.6959991455078","52.3009986877441","52.314998626709","51.9410018920898","54.7430000305176",
"Slovenia","SVN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2130012512207","51.2239990234375","51.2550010681152","51.234001159668","51.2099990844727","51.201000213623","51.1940002441406","52.3730010986328","53.3790016174316","51.4259986877441","51.4090003967285","51.1189994812012","51.9070014953613","50.181999206543","52.8359985351563","52.9020004272461","53.2760009765625","53.3349990844727","53.5699996948242","53.6259994506836","53.2490005493164","52.3129997253418","52.2089996337891","51.5859985351563","52.2019996643066","51.8790016174316","52.0009994506836","53.8040008544922","53.7509994506836","53.2540016174316","53.2179985046387","53.7630004882813",
"Sweden","SWE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.1360015869141","62.4729995727539","61.1059989929199","59.4570007324219","58.6209983825684","59.0919990539551","59.2649993896484","58.6870002746582","58.1459999084473","58.8390007019043","58.359001159668","58.4930000305176","58.5909996032715","58.7120018005371","58.4010009765625","58.8230018615723","59.2200012207031","59.673999786377","59.7890014648438","59.3440017700195","58.9370002746582","59.4710006713867","59.7210006713867","60.2029991149902","60.398998260498","60.689998626709","60.7430000305176","60.9959983825684","61.1590003967285","61.1879997253418","60.6279983520508","61.6510009765625",
"Eswatini","SWZ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8860015869141","43.9990005493164","44.0890007019043","44.1780014038086","44.3009986877441","44.476001739502","44.5870018005371","44.7599983215332","44.9830017089844","45.2210006713867","45.4560012817383","45.6430015563965","45.7910003662109","45.9150009155273","46.0369987487793","46.1640014648438","46.2809982299805","46.3880004882813","46.4819984436035","46.560001373291","46.625","46.6669998168945","46.7299995422363","46.7970008850098","46.8479995727539","46.8769989013672","47.0270004272461","47.1220016479492","47.1940002441406","47.2910003662109","44.8839988708496","45.6220016479492",
"Sint Maarten (Dutch part)","SXM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0629997253418","19.2709999084473","19.5349998474121","19.75","20.0919990539551","20.4710006713867","19.0270004272461","17.7070007324219","16.4939994812012","18.568000793457","20.8409996032715","20.1669998168945","19.5060005187988","18.8659992218018","17.5849990844727","16.3759994506836","15.253999710083","14.1180000305176","14.8050003051758","13.1700000762939","12.9680004119873","14.9300003051758","15.1140003204346","15.3459997177124","15.5920000076294","15.8100004196167","15.9860000610352","16.1310005187988","16.2469997406006","16.3540000915527","15.4300003051758","15.7150001525879",
"Turks and Caicos Islands","TCA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.5619964599609","64.4800033569336","64.4150009155273","64.3649978637695","63.7700004577637","63.1699981689453","62.5660018920898","61.9570007324219","61.3440017700195","60.7270011901855","60.1049995422363","59.4809989929199","58.8520011901855","58.2190017700195","57.5820007324219","56.943000793457","56.3009986877441","55.6559982299805","55.0099983215332","54.3600006103516","53.7080001831055","53.056999206543","52.4029998779297","51.7480010986328","51.0909996032715","50.4329986572266","49.7770004272461","49.1199989318848","48.4620018005371","48.548999786377","46.443000793457","46.9140014648438",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.9886652374797","68.6656842354719","68.5249669375777","68.1965546440568","68.0997912100106","67.885031363665","67.7074679619699","67.3294234178126","67.1559666577072","66.8761625607171","66.6667125243995","66.03648827901","65.2768399803735","64.7190764008178","64.0714625457008","63.5169124107084","62.9752441235058","62.9320716973991","62.4396065639018","61.9105899398267","61.4387336539559","61.6906040754992","61.5894170954848","61.3178795062227","61.3081103524438","61.246165147334","61.0680237339653","60.8184878914148","60.8137137645559","60.7862101031074","59.546952392318","59.4345647994842",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.2744479520897","53.3901427616257","53.4181870881981","51.9877183805764","51.7513474608656","51.3290657614264","50.6331411857376","49.9688340181017","49.5577624863347","50.7452003995943","50.2283686736255","49.7572729100786","49.6834736454825","49.059513766304","48.5761603288757","48.4703518235191","48.354886709486","48.5217639558342","48.5379764410181","48.6416320139328","48.6698026784926","48.8633512195139","48.8415772920647","48.7970709740138","48.8089290926941","48.8144735976311","48.8111007192369","48.9311790413043","48.9230059675846","48.6987277300112","47.4508640822445","47.3464272567685",
"Togo","TGO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0400009155273","54.0550003051758","54.0999984741211","54.1679992675781","54.2470016479492","54.3289985656738","54.4939994812012","54.6539993286133","54.810001373291","54.9659996032715","55.1230010986328","55.1570014953613","55.2000007629395","55.2449989318848","55.2820014953613","55.3059997558594","55.2919998168945","55.2809982299805","55.273998260498","55.2760009765625","55.2919998168945","55.306999206543","55.3400001525879","55.3930015563965","55.4650001525879","55.5559997558594","55.6520004272461","55.7639999389648","55.8919982910156","56.0349998474121","55.5019989013672","55.4879989624023",
"Thailand","THA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.6139984130859","65.4850006103516","65.370002746582","65.2649993896484","65.1790008544922","66.0879974365234","67.0110015869141","67.5139999389648","65.8769989013672","64.2770004272461","64.9929962158203","65.1520004272461","65.1539993286133","65.1559982299805","65.2539978027344","66.2829971313477","65.0970001220703","65.9410018920898","65.7600021362305","64.6750030517578","63.6889991760254","65.9229965209961","65.3099975585938","62.101001739502","61.5390014648438","61.1139984130859","60.1920013427734","59.4039993286133","59.6660003662109","59.0200004577637","59.2050018310547","58.992000579834",
"Tajikistan","TJK","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4309997558594","31.4139995574951","31.3929996490479","31.3700008392334","31.3479995727539","31.3279991149902","31.3150005340576","31.30299949646","31.2929992675781","31.2840003967285","31.2740001678467","31.2660007476807","31.257999420166","31.2509994506836","31.5520000457764","30.9340000152588","30.2919998168945","29.5919990539551","28.9069995880127","28.69700050354","29.2040004730225","29.7189998626709","30.2399997711182","30.7649993896484","31.2940006256104","31.8279991149902","32.3660011291504","31.7959995269775","31.2770004272461","30.7970008850098","30.3910007476807","30.2099990844727",
"Turkmenistan","TKM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8559989929199","41.382999420166","42.8950004577637","43.0009994506836","45.0209999084473","46.0279998779297","45.5349998474121","47.0250015258789","46.4039993286133","44.9169998168945","44.4970016479492","44.185001373291","44.2550010681152","44.0410003662109","43.6790008544922","42.689998626709","41.9329986572266","41.2330017089844","40.3849983215332","40.101001739502","39.6730003356934","39.0379981994629","38.6349983215332","38.3139991760254","38.0279998779297","37.8839988708496","37.7599983215332","37.6380004882813","37.5340003967285","37.4389991760254","36.8359985351563","36.5400009155273",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.5362533055402","41.8569026817504","42.6990306964395","43.5977221051941","44.4621987857547","45.3241106526016","45.0843068148876","46.1571280178791","46.648210851716","46.8269132656105","47.1700376860721","47.6793664885934","47.9877722313991","48.511435577349","49.4732162343305","50.1395843858304","50.4571714591296","50.3335155523547","50.3442132712893","50.9376640502482","50.5056614824523","50.1789781328803","50.5149599051308","50.5620531949097","50.3456562616748","50.5036763395531","50.6620089421673","50.8575514202082","51.1363391598169","51.33935415975","46.2939677219892","48.7469809224553",
"Timor-Leste","TLS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.818000793457","63.4059982299805","63.0330009460449","62.6839981079102","62.3390007019043","62","61.5909996032715","61.4459991455078","61.5620002746582","63.8390007019043","63.189998626709","62.4949989318848","62.9780006408691","63.2389984130859","63.3600006103516","63.3269996643066","63.6809997558594","63.2430000305176","62.7649993896484","62.3699989318848","62.015998840332","61.8349990844727","61.6500015258789","61.6349983215332","61.5229988098145","61.4729995727539","61.4049987792969","61.6619987487793","61.7879981994629","61.726001739502","61.0830001831055","60.9869995117188",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6357567465671","16.7048754705304","16.9905873666269","16.8867033208172","17.2035855918818","16.9885796127987","16.8602423280167","16.8839194912966","16.9524627217293","17.5880979430092","17.8895978257165","18.0506742621265","17.613565096816","18.0072941361205","18.3865260251853","18.7927588181805","18.8244163591904","19.0385054265244","18.1622804359248","18.4754876717134","18.3269672811906","17.8066183677769","18.1052454042327","18.0065990866041","17.8840459803116","18.2051856136192","18.7438561751802","18.4573480055747","17.4829860195737","16.6873445920004","15.3949561021216","15.5629656404483",
"Tonga","TON","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7519989013672","38.0769996643066","40.4420013427734","42.8359985351563","45.2410011291504","44.9160003662109","44.5610008239746","44.2050018310547","43.8520011901855","43.5089988708496","43.1790008544922","42.8790016174316","42.601001739502","42.3300018310547","42.0620002746582","41.7949981689453","41.5","41.2019996643066","40.9020004272461","40.6080017089844","40.318000793457","40.023998260498","39.7369995117188","39.4539985656738","39.1759986877441","38.9020004272461","38.6119995117188","38.3279991149902","38.0470008850098","38.0499992370605","37.4659996032715","37.2919998168945",
"South Asia (IDA & IBRD)","TSA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.403372956314","29.5571875645897","29.5118097003437","29.6138055138989","29.7396053952463","29.5073521465317","29.5820706032236","29.6668543735586","29.7768488083753","29.7384669153489","29.733650571227","29.9534358961262","30.1711511397954","30.4566708040608","30.7424208415805","31.0089381042479","30.0897714023008","29.2022033941279","28.3528767304021","27.5918940826989","26.8500261950375","25.8018512382069","24.7878220905696","24.5666096968922","24.3031361998814","24.1611486097774","23.824611520355","23.7602319186925","23.3597948081273","23.8605625388155","21.4377477522558","21.9912472069468",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.942854108631","62.9619401575436","62.9785180868218","63.0192990439637","63.0695445398671","63.2053208953481","63.3050424285229","63.3814342709558","63.4741496542622","63.570793832278","63.6664599797814","63.7325144163668","63.8335887903962","63.9352917677495","64.0236443207181","64.0940248433113","63.9827004155053","63.826279014663","63.6068494536133","63.247357399418","62.8773601930843","62.7060390425519","62.0691260451169","61.597664426349","61.4507324263933","61.4924240819185","61.4491593193795","61.4805521492733","61.4773246617995","61.5047379689282","59.663110138779","60.2198574547771",
"Trinidad and Tobago","TTO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.173999786377","42.6080017089844","43.6150016784668","43.6539993286133","44.3899993896484","45.0999984741211","46.935001373291","47.0149993896484","47.0979995727539","46.7439994812012","47.1559982299805","46.7680015563965","47.5379981994629","49.0260009765625","50.9290008544922","52.4379997253418","53.2540016174316","51.8689994812012","52.6520004272461","51.2039985656738","49.7220001220703","48.4959983825684","50.9059982299805","50.5470008850098","51.3450012207031","49.5029983520508","49.7249984741211","49.2919998168945","49.064998626709","48.8689994812012","46.3110008239746","46.6510009765625",
"Tunisia","TUN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1030006408691","22.2600002288818","22.4629993438721","22.6790008544922","22.9150009155273","23.1700000762939","23.4330005645752","23.7029991149902","23.681999206543","23.6660003662109","23.6539993286133","23.6459999084473","23.6420001983643","23.6389999389648","23.6359996795654","23.6310005187988","24.4270000457764","24.5219993591309","24.7889995574951","24.8390007019043","24.8799991607666","24.9150009155273","25.8449993133545","25.6070003509521","25.8579998016357","26.1070003509521","26.6490001678467","26.5240001678467","26.4780006408691","26.4540004730225","25.507999420166","25.4930000305176",
"Turkiye","TUR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3059997558594","34.3759994506836","32.9679985046387","27.0069999694824","31.5100002288818","31.1599998474121","30.8090000152588","29.0580005645752","29.5189990997314","30.2490005493164","26.8250007629395","27.3980007171631","28.1669998168945","26.8339996337891","23.423999786377","23.3899993896484","23.17799949646","23.2569999694824","24.1469993591309","25.6539993286133","27.2549991607666","28.568000793457","29.2189998626709","30.4829998016357","30.4479999542236","31.6079998016357","32.6209983825684","33.7350006103516","34.310001373291","34.4620018005371","30.992000579834","31.8430004119873",
"Tuvalu","TUV","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.1869964599609","84.1849975585938","84.1920013427734","84.2060012817383","84.2269973754883","84.2590026855469","84.2630004882813","84.2799987792969","84.3030014038086","84.3280029296875","84.3489990234375","84.3560028076172","84.9410018920898","85.5080032348633","86.0589981079102","86.5920028686523","87.109001159668","86.3470001220703","85.5510025024414","84.7210006713867","83.8550033569336","82.9530029296875","82.015998840332","81.0410003662109","80.0279998779297","80.0459976196289","80.0739974975586","80.1060028076172","80.1429977416992","80.1859970092773","79.3659973144531","79.5279998779297",
"Uganda","UGA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.9599990844727","61.8730010986328","62.0670013427734","62.2620010375977","62.4560012817383","62.648998260498","62.8400001525879","63.0309982299805","63.2210006713867","63.4090003967285","63.5950012207031","63.7770004272461","63.9570007324219","64.1370010375977","64.3170013427734","64.4990005493164","64.6839981079102","64.8710021972656","65.0589981079102","65.2470016479492","65.4339981079102","65.6159973144531","65.7969970703125","65.8679962158203","65.9449996948242","66.0279998779297","66.1220016479492","66.2300033569336","66.3509979248047","66.4869995117188","63.0830001831055","64.1719970703125",
"Ukraine","UKR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5209999084473","53.4539985656738","53.3889999389648","53.326000213623","53.2649993896484","53.2050018310547","53.1459999084473","53.0880012512207","53.0299987792969","52.9739990234375","52.9179992675781","52.8639984130859","52.810001373291","52.757999420166","52.7060012817383","52.6559982299805","52.6080017089844","52.7150001525879","52.4259986877441","52.1380004882813","51.8499984741211","51.5610008239746","51.2719993591309","50.9819984436035","50.693000793457","50.4049987792969","50.1180000305176","49.8330001831055","49.548999786377","49.2649993896484","48.1520004272461","48.0979995727539",
